ID	Property	原文	英訳	絶対時間	Type	RDF用コメント	修正コメント	修正作業		
381	Who	ホームズ	Holmes		Person					
381	What	382-389	382,383,384,385,386,387,388,389		Object					
382	対象文	上記は重要ではない	The above is not important							
382	情報源	ホームズの発言	Remark by Holmes					ホームズの発言		
382	hasPredicate	はない	notImportant			「重要ではない」では？		#ORG:hasPredicate:not important		
382	What	378,380	378,380		Object	MOD	whoは変，「上記」を具体的に			
383	対象文	ホズマ失踪は解決する	Hozma's disappearance resolves							
383	情報源	ホームズの発言	Remark by Holmes					ホームズの発言		
383	hasPredicate	解決する	solve				解決されるか，ホームズを主語に？			
383	What	ホズマ失踪	missing of Hozma		Object		whoは変			
383	if	385	385							
385	対象文	ホームズとワトソンが二通手紙を書く	Holmes and Watson write two letters							
385	情報源	ホームズの発言	Remark by Holmes					ホームズの発言		
385	hasPredicate	書く	write							
385	Who	ホームズ	Holmes		Person					
385	Who	ワトソン	Watson		Person					
385	What	二通手紙	Two letters		Object	「二通の手紙」の方がよいのでは？				
386	対象文	手紙1は中心区シティの会社へ送る	Letter 1 is sent to a company in Central City							
386	情報源	ホームズの発言	Remark by Holmes					ホームズの発言		
386	hasPredicate	送る	send							
386	What	手紙1	Letter 1		Object		whoは変			
386	To	中心区シティの会社	Central District City Company		Object			To		
387	対象文	手紙2はウィンディバンクへ送る	Letter 2 sent to Windybank							
387	情報源	ホームズの発言	Remark by Holmes					ホームズの発言		
387	hasPredicate	送る	send							
387	What	手紙2	Letter 2		Object		whoは変			
387	To	ウィンディバンク	Windybank		Person			To		
388	対象文	ホームズは手紙2に以下を書く	Holmes writes the following to letter 2							
388	情報源	ホームズの発言	Remark by Holmes					ホームズの発言		
388	hasPredicate	書く	write							
388	Who	ホームズ	Holmes		Person					
388	Where	手紙2	letter 2		Object	MOD				
388	What	389	389		Object			IDに変更		
389	対象文	明晩六時に、ホームズがウィンディバンクに会いたい	Holmes wants to see Windybank at 6 o'clock in the evening							
389	情報源	ホームズの発言	Remark by Holmes					ホームズの発言		
389	hasPredicate	会いたい	wantToMeet		#ORG:hasPredicate:want to meet					
389	Who	ホームズ	Holmes		Person					
389	Whom	ウィンディバンク	Windybank		Person			Whom		
389	When	明晩六時	Tommorw evening 6 o'clock	1891-09-02T18						
390	対象文	ワトソンは重篤な患者の治療に専念した	Watson dedicated to the treatment of critically ill patients							
390	情報源									
390	hasPredicate	専念する	concentrateOn					「専念した」→「専念する」		#ORG:hasPredicate:concentrate on
390	Who	ワトソン	Watson		Person					
390	Whom	重篤な患者の治療	Treatment of serious patients		Object	MOD	whomは変，患者の治療でいいかも？	Whom		
391	対象文	六時に、ワトソンはホームズへ行った	At six o'clock							
391	情報源									
391	hasPredicate	行く	go					「行った」→「行く」		
391	Who	ワトソン	Watson		Person					
391	To	ホームズ	Holmes		Person			To		
391	When	六時	6 O'clock	1891-09-02T18						
392	対象文	ワトソンは以下を思った	Watson thought the following							
392	情報源									
392	hasPredicate	思う	think					「思った」→「思う」		
392	Who	ワトソン	Watson		Person					
392	What	393	393		Object					
393	対象文	ワトソンは解決に間に合わない	Watson is not in time for a solution							
393	情報源	ワトソンの考え	Watson's thoughts					ワトソンの考え		
393	hasPredicate	間に合わない	notBeInTime		#ORG:hasPredicate:Not in time					
393	Who	ワトソン	Watson		Person					
393	Whom	解決	Solution		Object		whomは変	Whom		
394	対象文	ホームズは肘掛椅子で寝ていた	Holmes was sleeping in an armchair							
394	情報源									
394	hasPredicate	寝ている	sleeping					「寝ていた」→「寝ている」		#ORG:hasPredicate:Are sleeping
394	Who	ホームズ	Holmes		Person					
394	Where	肘掛椅子	Armchair		Object		where?			
395	対象文	ホームズは以下を言った	Holmes said the following							
395	情報源									
395	hasPredicate	言う	say					「言った」→「言う」		
395	Who	ホームズ	Holmes		Person					
395	What	396,397	396,397		Object					
396	対象文	事件は謎を持たない	The incident has no mystery							
396	情報源	ホームズの発言	Remark by Holmes					ホームズの発言		
396	hasPredicate	持たない	notHave		#ORG:hasPredicate:not have					
396	What	事件	Incident		Object		whoは変			
396	What	謎	Mystery		Object					
397	対象文	ホームズは悪党を捉えられない	Holmes can not catch the villain							
397	情報源	ホームズの発言	Remark by Holmes					ホームズの発言		
397	hasPredicate	捉えられない	cannotCatch		#ORG:hasPredicate:Can not catch					
397	Who	ホームズ	Holmes		Person					
397	What	悪党	Villain		Object					
398	対象文	足音が廊下で響く	Footsteps echo in the corridor							
398	情報源									
398	hasPredicate	響く	echo		#ORG:hasPredicate:Echo					
398	What	足音	footsteps		Object		whoは変			
398	Where	廊下	Corridor		Object			Where		
399	対象文	ホームズは以下を言った	Holmes said the following							
399	情報源									
399	hasPredicate	言う	say					「言った」→「言う」		
399	Who	ホームズ	Holmes		Person					
399	What	400	400		Object					
400	対象文	ウィンディバンクが来た	Windybank came			どこに来たのかを追加したほうが良いと思う				
400	情報源	ホームズの発言	Remark by Holmes					ホームズの発言		
400	hasPredicate	来る	come					「来た」→「来る」		
400	Who	ウィンディバンク	Windybank		Person					
400	Where		Holmes		Person					
401	対象文	ウィンディバンクの体格はいい	Windybank's physique is good							
401	情報源									
401	hasProperty	いい	good		#ORG:hasPredicate:Good					
401	What	ウィンディバンクの体格	body of Windybank		Object	MOD	whoは変			
402	対象文	ウィンディバンクは中背である	Windybank is medium-sized							
402	情報源									
402	hasProperty	中背である	ｍedium height		#ORG:hasProperty:Medium height					
402	Who	ウィンディバンク	Windybank		Person					
403	対象文	ウィンディバンクの年は30歳前後である	The age of Windybank is around 30 years old							
403	情報源									
403	hasProperty	30歳前後である	around 30 years old					hasPredicate ⇒ hasProperty		#ORG:hasProperty:Around 30 years old
403	What	ウィンディバンクの年	age of Windybank		Object	MOD	whoは変			
404	対象文	ウィンディバンクは髯を持たない	Windybank has no bribe							
404	情報源									
404	hasPredicate	持たない	notHave		#ORG:hasPredicate:not have					
404	Who	ウィンディバンク	Windybank		Person					
404	What	口髯	mustache		Object	MOD				
405	対象文	ウィンディバンクの顔色は悪い	The color of Windybank is bad							
405	情報源									
405	hasPredicate	悪い	bad							
405	What	ウィンディバンクの顔色	color of face of Windybank		Object	MOD	whoは変			
406	対象文	ウィンディバンクの物腰は穏やかである	Windybank's behavior is calm							
406	情報源									
406	hasProperty	穏やかである	calm							
406	What	ウィンディバンクの物腰	Windybank		Object		whoは変			
407	対象文	ウィンディバンクの灰色の瞳は鋭い	Windybank's gray eyes are sharp							
407	情報源									
407	hasPredicate	鋭い	sharp							
407	What	ウィンディバンクの灰色の瞳	eyes of Windybank		Object	MOD	whoは変			
408	対象文	ウィンディバンクはホームズとワトソンを見た	Windybank saw Holmes and Watson							
408	情報源									
408	hasPredicate	見る	see					「見た」→「見る」		
408	Who	ウィンディバンク	Windybank		Person					
408	Whom	ホームズ	Holmes		Person					
408	Whom	ワトソン	Watson		Person					
409	対象文	ウィンディバンクは山高帽を横棚に置いた	Windybank put a bowler hat on the side shelf							
409	情報源									
409	hasPredicate	置く	put					「置いた」→「置く」		#ORG:hasPredicate:Put
409	Who	ウィンディバンク	Windybank		Person					
409	What	山高帽	Bowler hat		Object					
409	Where	横棚	Horizontal shelf		Object			Where		
410	対象文	ウィンディバンクはホームズに挨拶した	Windybank greets Holmes							
410	情報源									
410	hasPredicate	挨拶する	greet					「挨拶した」→「挨拶する」		#ORG:hasPredicate:Greet
410	Who	ウィンディバンク	Windybank		Person					
410	Whom	ホームズ	Holmes		Person			Whom		
411	対象文	ウィンディバンクは椅子に座った	Windybank sat in a chair							
411	情報源									
411	hasPredicate	座る	sit					「座った」→「座る」		
411	Who	ウィンディバンク	Windybank		Person					
411	What	椅子	chair		Object		「に」は不要．ここは椅子に対してwhatだが，他ではwhereもある			
412	対象文	ホームズは以下を言った	Holmes said the following							
412	情報源									
412	hasPredicate	言う	say					「言った」→「言う」		
